Date ,Report Type ,Street ,Sub-Division
6/5/2005,"DAMAGE PROPERTY, BUSINESS ",PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
6/5/2005,GRAND LARCENY ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
9/24/2005,GRAND LARCENY ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
11/14/2005,"DAMAGE PROPERTY, PRIVATE ",PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
12/1/2005,"DAMAGE PROPERTY, PRIVATE ",PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
12/5/2005,GRAND LARCENY ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
12/12/2005,GRAND LARCENY ,PRODUCTION DRIVE ,BETHEL INDUSTRIAL PARK
2/22/2005,GRAND LARCENY ,PUNGO TURN ,RUNNING MAN
5/16/2005,"LARCENY,FROM MOTOR VEHICLE ",QUANTICO LOOP ,RUNNING MAN
5/23/2005,"LARCENY,FROM MOTOR VEHICLE ",QUANTICO LOOP ,RUNNING MAN
6/9/2005,"ASSAULT, SIMPLE, DOMESTIC ",QUARTER TRACK ,OLD PORT COVE
8/1/2005,CITIZEN REQUESTED ASSISTANCE ,QUARTER TRACK ,OLD PORT COVE
1/25/2005,"DAMAGE PROPERTY, PRIVATE ",QUARTER TRACK & CALTHROP NECK ROAD ,OLD PORT COVE
2/1/2005,CITIZEN REQUESTED ASSISTANCE ,RICH ROAD ,RICH ACRES
2/4/2005,"ASSAULT, SIMPLE, DOMESTIC ",RICH ROAD ,RICH ACRES
5/10/2005,CITIZEN REQUESTED ASSISTANCE ,RICH ROAD ,RICH ACRES
6/27/2005,DEAD ON ARRIVAL ,RICH ROAD ,RICH ACRES
8/1/2005,"LARCENY,FROM MOTOR VEHICLE ",RICH ROAD ,RICH ACRES
8/31/2005,"DAMAGE PROPERTY, PRIVATE ",RICH ROAD ,RICH ACRES
10/1/2005,TRESPASSING ,RICH ROAD ,RICH ACRES
10/7/2005,CITIZEN REQUESTED ASSISTANCE ,RICH ROAD ,RICH ACRES
10/14/2005,CITIZEN REQUESTED ASSISTANCE ,RICH ROAD ,RICH ACRES
1/4/2005,"DAMAGE PROPERTY, PRIVATE ",RICHARD RUN ,TABB LAKES
3/17/2005,"ASSAULT, SIMPLE, DOMESTIC ",RICHARD RUN ,TABB LAKES
5/1/2005,"DAMAGE PROPERTY, PRIVATE ",RICHARD RUN ,TABB LAKES
5/1/2005,"LARCENY,FROM MOTOR VEHICLE ",RICHARD RUN ,TABB LAKES
7/18/2005,PETIT LARCENY ,RICHARD RUN ,TABB LAKES
8/16/2005,CITIZEN REQUESTED ASSISTANCE ,RICHARD RUN ,TABB LAKES
8/23/2005,CREDIT CARD FRAUD ,RICHARD RUN ,TABB LAKES
8/23/2005,GRAND LARCENY ,RICHARD RUN ,TABB LAKES
9/8/2005,CITIZEN REQUESTED ASSISTANCE ,RICHARD RUN ,TABB LAKES
9/15/2005,CITIZEN REQUESTED ASSISTANCE ,RICHARD RUN ,TABB LAKES
9/16/2005,RUNAWAY JUVENILE ,RICHARD RUN ,TABB LAKES
9/21/2005,RUNAWAY JUVENILE ,RICHARD RUN ,TABB LAKES
9/22/2005,POSSESSION OF CONTROLLED SUBSTANCES ,RICHARD RUN ,TABB LAKES
10/20/2005,"FORGING, UTTERING ",RICHARD RUN ,TABB LAKES
10/20/2005,GRAND LARCENY ,RICHARD RUN ,TABB LAKES
10/31/2005,"DAMAGE PROPERTY, PRIVATE ",RICHARD RUN ,TABB LAKES
11/3/2005,"ASSAULT, SIMPLE, DOMESTIC ",RICHARD RUN ,TABB LAKES
7/24/2005,"ASSAULT, SIMPLE, DOMESTIC ",RICHNECK ROAD ,DENBIGH EAST
7/24/2005,UNAUTHORIZED USE OF VEHICLE ,RICHNECK ROAD ,DENBIGH EAST
3/18/2005,PETIT LARCENY ,RICHTER LANE ,"GREENLANDS, THE"
3/18/2005,TRESPASSING - ENTERING PROPERTY OF ANOTHER FOR THE PUR ,RICHTER LANE,"GREENLANDS, THE"
6/9/2005,PETIT LARCENY ,RICHTER LANE ,"GREENLANDS, THE"
8/23/2005,"LARCENY,FROM MOTOR VEHICLE ",RICHTER LANE ,"GREENLANDS, THE"
8/24/2005,CITIZEN REQUESTED ASSISTANCE ,RICHTER LANE ,"GREENLANDS, THE"
10/21/2005,GRAND LARCENY ,RICHTER LANE ,"GREENLANDS, THE"
11/14/2005,"LARCENY,FROM MOTOR VEHICLE ",RICHTER LANE ,"GREENLANDS, THE"
11/4/2005,"LARCENY,FROM MOTOR VEHICLE ",RIVER POINT DRIVE ,POQUOSON SHORES
11/4/2005,"LARCENY,FROM MOTOR VEHICLE ",RIVER POINT DRIVE ,POQUOSON SHORES
11/4/2005,"LARCENY,FROM MOTOR VEHICLE ",RIVER POINT DRIVE ,POQUOSON SHORES
11/4/2005,"LARCENY,FROM MOTOR VEHICLE ",RIVER POINT DRIVE ,POQUOSON SHORES
11/4/2005,"LARCENY,FROM MOTOR VEHICLE ",RIVER POINT DRIVE ,POQUOSON SHORES
7/15/2005,CITIZEN REQUESTED ASSISTANCE ,ROBERTS ROAD ,KENTUCKEY FARMS
8/6/2005,MOTOR VEHICLE THEFT ,ROBERTS ROAD ,KENTUCKEY FARMS
5/5/2005,POSSESSION OF MARIJUANA ,ROBIN HOOD DRIVE ,SHERWOOD FOREST
5/5/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,ROBIN HOOD DRIVE ,
5/14/2005,"BURGLARY, RESIDENTIAL ",ROBIN HOOD DRIVE ,SHERWOOD FOREST
5/15/2005,RUNAWAY JUVENILE ,ROBIN HOOD DRIVE ,SHERWOOD FOREST
7/26/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,ROBIN HOOD DRIVE ,SHERWOOD FOREST
9/18/2005,CITIZEN REQUESTED ASSISTANCE ,ROBIN HOOD DRIVE ,SHERWOOD FOREST
10/26/2005,CITIZEN REQUESTED ASSISTANCE ,ROBIN HOOD DRIVE ,SHERWOOD FOREST
11/23/2005,"DAMAGE PROPERTY, PRIVATE ",ROBIN HOOD DRIVE ,SHERWOOD FOREST
2/6/2005,DRUNK IN PUBLIC ,ROCK CREEK COURT ,ROCK CREEK
2/6/2005,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,ROCK CREEK COURT ,ROCK CREEK
2/14/2005,"BURGLARY, RESIDENTIAL ",ROCKMOR LANE ,WYTHE CREEK FARMS
5/16/2005,"LARCENY,FROM MOTOR VEHICLE ",ROCKMOR LANE ,WYTHE CREEK FARMS
5/19/2005,"DAMAGE PROPERTY, PRIVATE ",ROCKMOR LANE ,WYTHE CREEK FARMS
5/19/2005,"LARCENY,FROM MOTOR VEHICLE ",ROCKMOR LANE ,WYTHE CREEK FARMS
11/9/2005,MOTOR VEHICLE THEFT ,ROCKMOR LANE ,WYTHE CREEK FARMS
3/2/2005,MOTOR VEHICLE THEFT ,ROSETTA DRIVE ,TREBOR PASTURES
11/5/2005,PETIT LARCENY ,ROSETTA DRIVE ,TREBOR PASTURES
11/5/2005,TRESPASSING ,ROSETTA DRIVE ,TREBOR PASTURES
2/25/2005,"ASSAULT, SIMPLE, DOMESTIC ",RUNEY WAY ,
4/1/2005,CITIZEN REQUESTED ASSISTANCE ,RUNNING MAN TRAIL ,
11/23/2005,CITIZEN REQUESTED ASSISTANCE ,RUNNING MAN TRAIL AND CHIPPOKES TURN ,
5/12/2005,DEAD ON ARRIVAL ,RURAL RETREAT ROAD ,
3/11/2005,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,RUSTY COURT ,
3/11/2005,POSSESSION OF CONTROLLED SUBSTANCES ,RUSTY COURT ,
3/11/2005,POSSESSION OF MARIJUANA ,RUSTY COURT ,
10/27/2005,"DAMAGE PROPERTY, PRIVATE ",RYANS WAY ,
5/18/2005,"BURGLARY, RESIDENTIAL ",S. FERN COVE COURT ,
1/2/2005,OVERDOSE ,SAINT CLAIR CIRCLE ,
1/7/2005,IMPERSONATING LAW ENFORCEMENT OFFICER ,SAINT CLAIR CIRCLE ,
1/27/2005,"DAMAGE PROPERTY, PRIVATE ",SAINT CLAIR CIRCLE ,
1/27/2005,"DAMAGE PROPERTY, PRIVATE ",SAINT CLAIR CIRCLE ,
2/1/2005,"DAMAGE PROPERTY, PRIVATE ",SAINT CLAIR CIRCLE ,
2/1/2005,"LARCENY,FROM MOTOR VEHICLE ",SAINT CLAIR CIRCLE ,
3/2/2005,PETIT LARCENY ,SAINT CLAIR CIRCLE ,
3/28/2005,"GRAFFITI ,PRIVATE PROPERTY ",SAINT CLAIR CIRCLE ,
4/7/2005,CITIZEN REQUESTED ASSISTANCE ,SAINT CLAIR CIRCLE ,
4/12/2005,GRAND LARCENY ,SAINT CLAIR CIRCLE ,
4/12/2005,OVERDOSE ,SAINT CLAIR CIRCLE ,
4/18/2005,"ASSAULT, SIMPLE, DOMESTIC ",SAINT CLAIR CIRCLE ,
5/5/2005,RECKLESS - GENERAL ,SAINT CLAIR CIRCLE ,
5/22/2005,"DAMAGE PROPERTY, PRIVATE ",SAINT CLAIR CIRCLE ,
6/3/2005,"ASSAULT, SIMPLE, DOMESTIC ",SAINT CLAIR CIRCLE ,
6/6/2005,CITIZEN REQUESTED ASSISTANCE ,SAINT CLAIR CIRCLE ,
6/9/2005,ATTEMPTED SUICIDE ,SAINT CLAIR CIRCLE ,
7/3/2005,"ASSAULT, SIMPLE, DOMESTIC ",SAINT CLAIR CIRCLE ,
7/9/2005,GRAND LARCENY ,SAINT CLAIR CIRCLE ,
7/10/2005,DRUNK IN PUBLIC ,SAINT CLAIR CIRCLE ,
7/16/2005,CITIZEN REQUESTED ASSISTANCE ,SAINT CLAIR CIRCLE ,
7/19/2005,ATTEMPTED SUICIDE ,SAINT CLAIR CIRCLE ,
7/30/2005,"ASSAULT, SIMPLE, DOMESTIC ",SAINT CLAIR CIRCLE ,
9/7/2005,CITIZEN REQUESTED ASSISTANCE ,SAINT CLAIR CIRCLE ,
10/17/2005,MOTOR VEHICLE THEFT ,SAINT CLAIR CIRCLE ,
10/20/2005,"BURGLARY, RESIDENTIAL ",SAINT CLAIR CIRCLE ,
2/15/2005,"ASSAULT, SIMPLE ",SAINT GEORGE DRIVE ,
8/17/2005,"ASSAULT, SIMPLE, DOMESTIC ",SAINT GEORGE DRIVE ,
6/21/2005,"DAMAGE PROPERTY, PRIVATE ",SANDPIPER COVE ,
3/20/2005,"ASSAULT, SIMPLE, DOMESTIC ",SEAFORD ROAD ,
7/24/2005,ABDUCTION & KIDNAPPING ,SECOND STREET ,
7/24/2005,GRAND LARCENY ,SECOND STREET ,
7/24/2005,RAPE ,SECOND STREET ,
3/30/2005,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,SEEKRIGHT DRIVE ,
3/30/2005,RAPE ,SEEKRIGHT DRIVE ,
4/1/2005,"DAMAGE PROPERTY, PRIVATE ",SETH LANE ,
6/16/2005,GRAND LARCENY ,SETH LANE ,
11/7/2005,GRAND LARCENY ,SETH LANE ,
6/12/2005,CITIZEN REQUESTED ASSISTANCE ,SHACKLEFORD ROAD ,
7/13/2005,CITIZEN REQUESTED ASSISTANCE ,SHACKLEFORD ROAD ,
10/25/2005,"LARCENY,FROM MOTOR VEHICLE ",SHALLOW LAGOON ,
1/29/2005,"ASSAULT, SIMPLE, DOMESTIC ",SHAMROCK AVENUE ,
6/13/2005,"LARCENY,FROM MOTOR VEHICLE ",SHAMROCK AVENUE ,
6/13/2005,"LARCENY,FROM MOTOR VEHICLE ",SHAMROCK AVENUE ,
6/13/2005,"LARCENY,FROM MOTOR VEHICLE ",SHAMROCK AVENUE ,
6/13/2005,TAMPERING WITH VEHICLE ,SHAMROCK AVENUE ,
6/13/2005,TAMPERING WITH VEHICLE ,SHAMROCK AVENUE ,
12/15/2005,"LARCENY,FROM MOTOR VEHICLE ",SHANNON DRIVE ,
1/9/2005,CITIZEN REQUESTED ASSISTANCE ,SHEFFIELD LANE ,
6/1/2005,"ASSAULT, SIMPLE, DOMESTIC ",SHEFFIELD LANE ,
11/16/2005,FAILURE TO PERFORM CONSTRUCTION AFTER ADVANCE ,SHELDON COURT ,
10/25/2005,ABUSE AND NEGLECT OF CHILDREN ,SHERMAN COURT ,
9/20/2005,"ASSAULT, SIMPLE ","SHERMAN COURT, CUL-DE-SAC ",
1/5/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
1/12/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
2/20/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
2/21/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
3/8/2005,"DAMAGE PROPERTY, PRIVATE ",SHOWALTER ROAD ,
3/8/2005,TRESPASSING ,SHOWALTER ROAD ,
3/30/2005,"DAMAGE PROPERTY, PRIVATE ",SHOWALTER ROAD ,
3/31/2005,ANNOYING PHONE CALLS ,SHOWALTER ROAD ,
6/10/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
6/28/2005,CITIZEN REQUESTED ASSISTANCE ,SHOWALTER ROAD ,
6/28/2005,DRUNK IN PUBLIC ,SHOWALTER ROAD ,
8/22/2005,PETIT LARCENY ,SHOWALTER ROAD ,
8/22/2005,TRESPASSING ,SHOWALTER ROAD ,
11/21/2005,GRAND LARCENY ,SHOWALTER ROAD ,
11/21/2005,GRAND LARCENY ,SHOWALTER ROAD ,
1/6/2005,PETIT LARCENY ,SHREWSBURY SQAURE ,
10/29/2005,CITIZEN REQUESTED ASSISTANCE ,SHREWSBURY SQAURE ,
5/5/2005,CITIZEN REQUESTED ASSISTANCE ,SHRIKE COURT ,
6/20/2005,CITIZEN REQUESTED ASSISTANCE ,SHRIKE COURT ,
6/21/2005,CITIZEN REQUESTED ASSISTANCE ,SHRIKE COURT ,
6/30/2005,"LARCENY,FROM MOTOR VEHICLE ",SILVER FOX TRACE ,
8/31/2005,CITIZEN REQUESTED ASSISTANCE ,SINCLAIR LANE ,
3/21/2005,CITIZEN REQUESTED ASSISTANCE ,SKY RADIER COURT ,
10/30/2005,"ASSAULT, SIMPLE ",SKY RAIDER COURT ,
3/3/2005,"DAMAGE PROPERTY, PRIVATE ",SOUTH FERN COVE COURT ,
5/16/2005,"DAMAGE PROPERTY, PRIVATE ",SOUTH FERN COVE COURT ,
12/1/2005,"FRAUD, ALL OTHERS ",SOUTH JOSHUAS WAY ,
1/25/2005,DRUNK IN PUBLIC ,SOUTH MAPLE ROAD ,
7/13/2005,"LARCENY,FROM MOTOR VEHICLE ",SOUTH MAPLE ROAD ,
1/5/2005,POSSESSION OF MARIJUANA ,SPOON COURT ,
4/20/2005,"DAMAGE PROPERTY, PRIVATE ",SPOON COURT ,
4/22/2005,"DAMAGE PROPERTY, PRIVATE ",SPOON COURT ,
7/10/2005,"DAMAGE PROPERTY, PRIVATE ",SPOON COURT ,
12/4/2005,RUNAWAY JUVENILE ,SPOON COURT ,
12/31/2005,POSSESSION OF MARIJUANA ,SPOON COURT ,
12/28/2005,CITIZEN REQUESTED ASSISTANCE ,SPRUCE DRIVE ,
2/12/2005,RUNAWAY JUVENILE ,STALLION COURT ,
6/11/2005,"LARCENY,FROM MOTOR VEHICLE ",STALLION COURT ,
4/24/2005,RUNAWAY JUVENILE ,STELLAR CIRCLE ,
7/2/2005,"ASSAULT, SIMPLE ",STELLAR CIRCLE ,
1/11/2005,CITIZEN REQUESTED ASSISTANCE ,STERLING COURT ,
11/3/2005,DISORDERLY CONDUCT ,STERLING COURT ,
12/14/2005,CITIZEN REQUESTED ASSISTANCE ,STERLING COURT ,
12/14/2005,CITIZEN REQUESTED ASSISTANCE ,STERLING COURT ,
9/6/2005,"LARCENY,FROM MOTOR VEHICLE ",STEVENS COURT ,
6/7/2005,GRAND LARCENY ,STONE LAKE COURT ,
9/13/2005,"DAMAGE PROPERTY, PRIVATE ",STONE LAKE COURT ,
3/1/2005,"LARCENY, ALL OTHERS ",SUDBURY WAY ,
5/14/2005,GRAND LARCENY ,SUDBURY WAY ,
6/9/2005,CITIZEN REQUESTED ASSISTANCE ,SUDBURY WAY ,
6/19/2005,TAMPERING WITH VEHICLE ,SUDBURY WAY ,
9/14/2005,PETIT LARCENY ,SUSAN NEWTON & JACKSON CIRCLE ,
1/29/2005,MOTOR VEHICLE THEFT ,SUSAN NEWTON LANE ,
4/19/2005,INDECENT LIBERTIES WITH CHILD BY CUSTODIAN ,SUSAN NEWTON LANE ,
4/21/2005,CITIZEN REQUESTED ASSISTANCE ,SUSAN NEWTON LANE ,
7/6/2005,"DAMAGE PROPERTY, PRIVATE ",SUSAN NEWTON LANE ,
12/23/2005,CITIZEN REQUESTED ASSISTANCE ,SUSAN NEWTON LANE ,
4/22/2005,CITIZEN REQUESTED ASSISTANCE ,SUSAN NEWTON LANE & SHERMAN COURT ,
3/20/2005,DRUNK IN PUBLIC ,SUSAN NEWTON LANE & SOUTH BOWMAN DRIVE ,
10/30/2005,UNAUTHORIZED USE OF VEHICLE ,SWAIN LANE ,
6/18/2005,"DAMAGE PROPERTY, PRIVATE ",TABB LAKES DRIVE ,
7/12/2005,"DAMAGE PROPERTY, PRIVATE ",TABB LAKES DRIVE ,
9/24/2005,DRUNK IN PUBLIC ,TABB LAKES DRIVE ,
6/29/2005,THREATEN BODILY HARM ,TABB LANE ,
8/19/2005,"ASSAULT, SIMPLE ",TABB LANE ,
11/29/2005,TRESPASSING ,TABB LANE ,
11/30/2005,TRESPASSING ,TABB LANE ,
6/3/2005,GRAND LARCENY ,TABB SMITH TRAIL ,
9/27/2005,GRAND LARCENY ,TABB SMITH TRAIL ,
5/13/2005,CITIZEN REQUESTED ASSISTANCE ,TALL PINE CIRCLE ,
11/16/2005,"ASSAULT, SIMPLE, DOMESTIC ",TALL PINE CIRCLE ,
11/16/2005,CITIZEN REQUESTED ASSISTANCE ,TALL PINE CIRCLE ,
3/7/2005,"LARCENY,FROM MOTOR VEHICLE ",TALLYHO DRIVE ,
5/9/2005,CITIZEN REQUESTED ASSISTANCE ,TALLYHO DRIVE ,
6/13/2005,"DAMAGE PROPERTY, PRIVATE ",TALLYHO DRIVE ,
7/20/2005,"ASSAULT, SIMPLE, DOMESTIC ",TALLYHO DRIVE ,
7/27/2005,"ASSAULT, SIMPLE, DOMESTIC ",TALLYHO DRIVE ,
7/27/2005,"DAMAGE PROPERTY, PRIVATE ",TALLYHO DRIVE ,
8/31/2005,ABDUCTION & KIDNAPPING ,TALLYHO DRIVE ,
8/31/2005,"ASSAULT, SIMPLE, DOMESTIC ",TALLYHO DRIVE ,
8/31/2005,"DAMAGE PROPERTY, PRIVATE ",TALLYHO DRIVE ,
8/31/2005,RUNAWAY JUVENILE ,TALLYHO DRIVE ,
10/16/2005,"DAMAGE PROPERTY, PRIVATE ",TALLYHO DRIVE ,
12/19/2005,"ASSAULT, SIMPLE, DOMESTIC ",TALLYHO DRIVE ,
5/16/2005,"BURGLARY, RESIDENTIAL ",TAURUS COURT ,
11/2/2005,IDENTITY FRAUD ,TERRANCE CIRCLE ,
4/23/2005,"DAMAGE PROPERTY, PRIVATE ",TERRYS RUN ,
10/22/2005,"DAMAGE PROPERTY, PRIVATE ",TERRYS RUN ,
10/22/2005,MOTOR VEHICLE THEFT ,TERRYS RUN ,
1/28/2005,CITIZEN REQUESTED ASSISTANCE ,THEATRE ROAD ,
2/1/2005,"DAMAGE PROPERTY, PRIVATE ",THEATRE ROAD ,
3/29/2005,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,THEATRE ROAD ,
3/29/2005,TRESPASSING ,THEATRE ROAD ,
2/19/2005,CITIZEN REQUESTED ASSISTANCE ,THIRD STREET ,
5/1/2005,"ASSAULT, SIMPLE, DOMESTIC ",THIRD STREET ,
5/18/2005,ATTEMPTED SUICIDE ,THIRD STREET ,
8/13/2005,"ASSAULT, SIMPLE, DOMESTIC ",THIRD STREET ,
8/13/2005,RUNAWAY JUVENILE ,THIRD STREET ,
10/16/2005,DEATH INVESTIGATION ,THIRD STREET ,
2/9/2005,OVERDOSE ,THOREAU CIRCLE ,
3/24/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
3/24/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
4/16/2005,UNAUTHORIZED USE OF VEHICLE ,THOREAU CIRCLE ,
5/12/2005,CITIZEN REQUESTED ASSISTANCE ,THOREAU CIRCLE ,
5/16/2005,"BURGLARY, RESIDENTIAL ",THOREAU CIRCLE ,
5/16/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
5/18/2005,MOTOR VEHICLE THEFT ,THOREAU CIRCLE ,
5/21/2005,"ASSAULT, SIMPLE, DOMESTIC ",THOREAU CIRCLE ,
5/24/2005,"ASSAULT, SIMPLE, DOMESTIC ",THOREAU CIRCLE ,
5/31/2005,CITIZEN REQUESTED ASSISTANCE ,THOREAU CIRCLE ,
6/10/2005,ABDUCTION & KIDNAPPING ,THOREAU CIRCLE ,
6/10/2005,ROBBERY ,THOREAU CIRCLE ,
6/10/2005,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,THOREAU CIRCLE ,
6/12/2005,ROBBERY ,THOREAU CIRCLE ,
6/12/2005,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,THOREAU CIRCLE ,
6/20/2005,"ASSAULT, SIMPLE ",THOREAU CIRCLE ,
7/8/2005,CITIZEN REQUESTED ASSISTANCE ,THOREAU CIRCLE ,
7/27/2005,MOTOR VEHICLE THEFT ,THOREAU CIRCLE ,
8/1/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
8/1/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
8/1/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
8/1/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
8/2/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,FOUR SEASONS
9/1/2005,"ASSAULT, SIMPLE ",THOREAU CIRCLE ,
10/3/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
10/7/2005,"ASSAULT, SIMPLE, DOMESTIC ",THOREAU CIRCLE ,
10/11/2005,MOTOR VEHICLE THEFT ,THOREAU CIRCLE ,
10/18/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
11/11/2005,ANNOYING PHONE CALLS ,THOREAU CIRCLE ,
11/17/2005,ATTEMPT TO COMMIT NONCAPITAL OFFENSE ,THOREAU CIRCLE ,
11/17/2005,CARRYING CONCEALED WEAPON -1ST OFFENSE ,THOREAU CIRCLE ,
11/17/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
11/17/2005,POSSESSION OF BURGLARY TOOLS ,THOREAU CIRCLE ,
12/11/2005,MOTOR VEHICLE THEFT ,THOREAU CIRCLE ,
12/13/2005,"ASSAULT, SIMPLE ",THOREAU CIRCLE ,
12/16/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
12/16/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
12/20/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
12/20/2005,"DAMAGE PROPERTY, PRIVATE ",THOREAU CIRCLE ,
12/20/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
12/20/2005,"LARCENY,FROM MOTOR VEHICLE ",THOREAU CIRCLE ,
12/23/2005,MOTOR VEHICLE THEFT ,THOREAU CIRCLE ,
6/23/2005,"DAMAGE PROPERTY, PRIVATE ",TIDE MILL ROAD ,
2/25/2005,CITIZEN REQUESTED ASSISTANCE ,"TIDE MILL ROAD, TIDE MILL BOATING LAND ",
4/23/2005,CITIZEN REQUESTED ASSISTANCE ,TIGER PAW PATH ,
9/5/2005,CITIZEN REQUESTED ASSISTANCE ,TIGER PAW PATH ,
11/22/2005,"LARCENY,FROM MOTOR VEHICLE ",TIGER PAW PATH ,
10/25/2005,"LARCENY,FROM MOTOR VEHICLE ",TIGER RUN ,
10/25/2005,"LARCENY,FROM MOTOR VEHICLE ",TIGER RUN ,
12/1/2005,"FRAUD, ALL OTHERS ",TIGER RUN ,
10/21/2005,IDENTITY FRAUD ,TRADEWINDS DRIVE ,
1/4/2005,"DAMAGE PROPERTY, PRIVATE ",TREIS TRAIL ,
11/29/2005,RUNAWAY JUVENILE ,TREIS TRAIL ,
1/24/2005,"FRAUD, ALL OTHERS ",TRINITY DRIVE ,
6/7/2005,ANNOYING PHONE CALLS ,TRINITY DRIVE ,
10/19/2005,ANNOYING PHONE CALLS ,TRINITY DRIVE ,
5/1/2005,CITIZEN REQUESTED ASSISTANCE ,TRISTEN DRIVE ,
11/22/2005,"LARCENY,FROM MOTOR VEHICLE ",TRISTEN DRIVE ,
2/12/2005,DEAD ON ARRIVAL ,TRIVALON COURT ,
3/20/2005,OVERDOSE ,TUCKAHOE TRACE ,
2/18/2005,MISSING PERSON ,TUI PLACE ,
11/7/2005,"ASSAULT, SIMPLE ",TURNBRIDGE AND EAST BRISTOL LANE ,
4/21/2005,"BURGLARY, RESIDENTIAL ",VAN CUREN COURT ,
12/23/2005,MISSING PERSON ,VAN CUREN COURT ,
1/2/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
1/3/2005,CREDIT CARD FRAUD ,VICTORY BOULEVARD ,
1/12/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
1/25/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
1/30/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
2/4/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
2/13/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
2/15/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
2/25/2005,GAS THEFT ,VICTORY BOULEVARD ,
2/27/2005,GAS THEFT ,VICTORY BOULEVARD ,
3/8/2005,"LARCENY,FROM MOTOR VEHICLE ",VICTORY BOULEVARD ,
3/8/2005,RECEIVING STOLEN GOODS ,VICTORY BOULEVARD ,
3/8/2005,TAMPERING WITH VEHICLE ,VICTORY BOULEVARD ,
3/10/2005,"DAMAGE PROPERTY, PRIVATE ",VICTORY BOULEVARD ,
3/17/2005,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",VICTORY BOULEVARD ,
3/18/2005,DRINKING ALCOHOL IN PUBLIC ,VICTORY BOULEVARD ,
3/30/2005,GAS THEFT ,VICTORY BOULEVARD ,
3/31/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
4/1/2005,GAS THEFT ,VICTORY BOULEVARD ,
4/5/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
4/15/2005,TRESPASSING ,VICTORY BOULEVARD ,
4/17/2005,PETIT LARCENY ,VICTORY BOULEVARD ,
4/29/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
5/3/2005,"ASSAULT, SIMPLE, DOMESTIC ",VICTORY BOULEVARD ,
5/8/2005,CITIZEN REQUESTED ASSISTANCE ,VICTORY BOULEVARD ,
5/16/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
5/20/2005,GAS THEFT ,VICTORY BOULEVARD ,
5/20/2005,GRAND LARCENY ,VICTORY BOULEVARD ,
5/27/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",VICTORY BOULEVARD ,
