COUNTY	AGENCY	PART NUMBER	ITEM	QUANTITY	UNIT	DATE SHIPPED	TYPE
MONTGOMERY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/8/2013	TACTICAL
MONTGOMERY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/8/2013	TACTICAL
MONTGOMERY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/8/2013	TACTICAL
NELSON		2320-01-146-7193	TRUCK,UTILITY	1	Each	11/22/2011	TACTICAL
NEW KENT		1010-00-691-1382	LAUNCHER,GRENADE	1	Each	3/16/2010	TACTICAL
NEW KENT		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEW KENT		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/20/2012	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NEWPORT NEWS CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	7/7/2006	TACTICAL
NORFOLK CITY		5855-01-534-5931	ILLUMINATOR,INTEGRATED,SMALL ARMS	17	Each	1/8/2014	TACTICAL
NORFOLK CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	3/17/2006	TACTICAL
NORFOLK CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	3/17/2006	TACTICAL
NORFOLK CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	3/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
NORFOLK CITY		1240-01-492-5264	SIGHT,HOLOGRAPHIC	11	Each	1/7/2014	TACTICAL
NORFOLK CITY		1240-01-411-1265	SIGHT,REFLEX	10	Each	9/18/2013	TACTICAL
NORFOLK CITY		1240-01-411-1265	SIGHT,REFLEX	10	Each	1/8/2014	TACTICAL
NORFOLK CITY		2320-01-346-9317	TRUCK,UTILITY	1	Each	11/16/2011	TACTICAL
NORTHAMPTON		2320-01-346-9317	TRUCK,UTILITY	1	Each	3/15/2012	TACTICAL
NORTHUMBERLAND		2320-01-107-7155	TRUCK,UTILITY	1	Each	6/6/2012	TACTICAL
NORTHUMBERLAND		2320-01-107-7156	TRUCK,UTILITY	1	Each	6/6/2012	TACTICAL
NOTTOWAY		5855-00-760-3869	NIGHT VISION SIGHT,	1	Each	6/18/2002	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/30/2008	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	7/2/2008	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
NOTTOWAY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
NOTTOWAY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/31/2008	TACTICAL
NOTTOWAY		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	3/31/2008	TACTICAL
NOTTOWAY		1240-01-411-1265	SIGHT,REFLEX	7	Each	10/25/2011	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		5855-01-138-4749	IMAGE INTENSIFIER,NIGHT VISION	1	Each	5/1/2013	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-726-5655	PISTOL,CALIBER .45,AUTOMATIC	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-856-6885	RIFLE,5.56 MILLIMETER	1	Each	1/8/2007	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
ORANGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PAGE		1080-01-475-0696	CAMOUFLAGE NET SYSTEM,RADAR SCATTERING	3	Each	3/26/2014	TACTICAL
PAGE		2355-01-590-1660	MINE RESISTANT VEHICLE	1	Each	5/12/2014	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		5855-01-228-0936	NIGHT VISION GOGGLE	1	Each	4/22/2013	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	4/27/2006	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	2/12/2009	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/27/2008	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/27/2008	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/12/2013	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	6/12/2013	TACTICAL
PAGE		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	5/8/2008	TACTICAL
PAGE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	5/27/2008	TACTICAL
PAGE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	5/27/2008	TACTICAL
PAGE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	5/27/2008	TACTICAL
PAGE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2008	TACTICAL
PAGE		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/16/2008	TACTICAL
PAGE		2320-01-074-7642	TRUCK,ARMORED	1	Each	9/29/2011	TACTICAL
PAGE		2320-01-107-7155	TRUCK,UTILITY	1	Each	2/18/2011	TACTICAL
PAGE		2320-01-107-7155	TRUCK,UTILITY	1	Each	4/5/2011	TACTICAL
PAGE		2320-01-107-7156	TRUCK,UTILITY	1	Each	7/31/2013	TACTICAL
PAGE		2320-01-128-9551	TRUCK,UTILITY	1	Each	2/7/2014	TACTICAL
PATRICK		5855-01-398-4315	INFRARED EQUIPMENT,SUBASSEMBLY	4	Each	8/14/2001	TACTICAL
PATRICK		5855-01-398-4315	INFRARED EQUIPMENT,SUBASSEMBLY	2	Each	8/14/2001	TACTICAL
PATRICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
PATRICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
PATRICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
PATRICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
PATRICK		1005-00-589-1271	RIFLE,7.62 MILLIMETER	1	Each	10/17/2006	TACTICAL
PATRICK		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/25/2012	TACTICAL
PATRICK		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/25/2012	TACTICAL
PATRICK		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/5/2012	TACTICAL
PATRICK		2320-01-107-7155	TRUCK,UTILITY	1	Each	1/5/2012	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
PETERSBURG CITY		1005-00-073-9421	RIFLE,5.56 MILLIMETER	1	Each	10/17/2006	TACTICAL
