STATE,NIIN_ITEM_NAME,NATIONAL_STOCK_NUMBER,QUANTITY,TOTAL_COST,SHIP_DATE
MI,DATASCOPE SYSTEM II,1240-01-365-7789,1,608.83,05-APR-2013
MI,"DRAWERS,COLD WEATHER",8415-01-475-4561,5,230.65,05-APR-2013
MI,"EXTRACTOR SET,SCREW",5120-00-610-1888,5,261.25,05-APR-2013
MI,FOLD DOWN EYE COVER,1240-01-252-8075,4,1.80,05-APR-2013
MI,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",8145-01-196-3731,1,231.65,05-APR-2013
MI,"TOOL BOX,PORTABLE",5140-00-289-8911,3,521.64,05-APR-2013
MI,TRIPOD LIGHT ASSEMBLY,6230-00-097-9136,2,444.58,05-APR-2013
MI,"ADAPTER RAIL,WEAPON MOUNTED,M4",1005-01-452-3527,5,341.75,05-APR-2012
MI,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,05-APR-2012
MI,ASSAULT PACK       ,8465-01-524-5250,10,902.80,04-SEP-2013
MI,"BALACLAVA,HOOD COVER",8415-01-525-1333,30,588.30,04-SEP-2013
MI,"LINK,DETACHABLE",4010-01-241-0967,50,52.50,04-SEP-2013
MI,MINE RESISTANT VEHICLE,2355-01-553-4634,1,658000.00,04-SEP-2013
MI,MINE RESISTANT VEHICLE,2355-01-555-0908,1,412000.00,04-SEP-2013
MI,SPOTLIGHT,6230-01-507-1222,3,915.00,04-SEP-2013
MI,"HEATER,SPACE",4520-01-329-3451,1,917.12,04-OCT-2012
MI,"PRINTER, LASER",7025-DS-LAS-ERPR,1,2725.00,04-OCT-2012
MI,"PRINTER, LASER",7025-DS-LAS-ERPR,1,2978.00,04-OCT-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,04-OCT-2012
MI,"TOOL KIT,AIRCRAFT MAINTENANCE",5180-01-317-7163,1,41000.00,04-OCT-2011
MI,"BAG,EQUIPMENT      ",8465-01-393-5183,150,13893.00,04-MAR-2013
MI,FIELD PACK,8465-01-515-8620,50,11483.50,04-MAR-2013
MI,"LIGHT SET,GENERAL ILLUMINATION",6230-00-299-7077,5,28950.00,04-MAR-2013
MI,"MITTEN SET,FLYER'S",8415-00-268-8312,18,632.16,04-MAR-2013
MI,PISTOLMAN SET      ,8465-01-532-2310,100,2493.00,04-MAR-2013
MI,"SHIPPING AND STORAGE CONTAINER,FIRE CONTROL EQUIPMENT",8145-01-373-5923,4,2667.44,04-MAR-2013
MI,MULTIMETER,6625-01-035-3558,2,1184.50,04-MAR-2012
MI,"AXLE,VEHICULAR,NONDRIVING",2530-01-555-5431,1,16049.00,04-JUN-2013
MI,"BRUSH,CLEANING,SMALL ARMS",1005-01-357-6111,10,58.30,04-JUN-2013
MI,"DEFIBRILLATOR,MONITOR,RECORDER",6515-01-516-1519,1,30738.42,04-JUN-2013
MI,"PLATE,METAL",9535-00-505-6357,10,21339.40,04-JUN-2013
MI,"POCKET,PYROTECHNIC ",8465-01-532-2393,45,276.30,04-JUN-2013
MI,"UNDERSHIRT,EXTREME COLD WEATHER",8415-00-270-2012,5,38.30,04-JUN-2013
MI,"TRUCK,UTILITY",2320-01-107-7153,1,47069.00,04-JUN-2012
MI,"DEMINERALIZER,WATER,ION EXCHANGE",4610-01-313-6086,2,1759.28,04-JUL-2012
MI,"SHIRT,COLD WEATHER",8415-01-503-0763,30,996.00,04-JUL-2012
MI,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,04-JAN-2013
MI,"TROUSERS,COLD WEATHER",8415-01-475-3740,24,2251.92,04-JAN-2013
MI,"CAMOUFLAGE CLOTH ASSORTMENT,RADARTRANSPARENT",1080-01-051-1432,16,60.80,04-JAN-2012
MI,"GRIP,RIFLE",1005-01-148-4805,25,61.00,04-JAN-2012
MI,"SIGHT,REFLEX",1240-01-411-1265,10,3280.00,04-JAN-2012
MI,"FOOD COOKING, BAKING, AND SERVING EQUIP",7310-DS-FOO-DCOO,1,200.00,04-FEB-2013
MI,"FOOD COOKING, BAKING, AND SERVING EQUIP",7310-DS-FOO-DCOO,1,240.00,04-FEB-2013
MI,"LIGHT,DESK",6230-00-351-3380,6,514.80,04-FEB-2013
MI,MARINE LIFESAVING AND DIVING EQUIPMENT,4220-DS-MAR-LIFD,20,2.00,04-FEB-2013
MI,"SCREWDRIVER,CROSS TIP",5120-01-335-6885,24,114.24,04-FEB-2013
MI,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",8140-01-316-9143,84,1869.84,04-FEB-2013
MI,"SIGHT,HOLOGRAPHIC  ",1240-01-492-5264,20,10599.60,04-FEB-2013
MI,"SUIT,SURVIVAL,COLD ",4220-01-251-6466,5,1519.50,04-FEB-2013
MI,"TOOL KIT,SPECIAL   ",5180-01-072-0871,2,392.00,04-FEB-2013
MI,"WRENCH,TORQUE",5120-01-236-5707,2,486.68,04-FEB-2013
MI,"ANGLE,STRUCTURAL",9540-00-837-9612,6,101.16,04-APR-2013
MI,ASSAULT PACK       ,8465-01-524-5250,10,902.80,04-APR-2013
MI,"BAR,METAL",9510-00-596-8976,20,253.80,04-APR-2013
MI,"BAR,METAL",9530-01-280-7022,30,71.40,04-APR-2013
MI,"BOOTS,HOT WEATHER",8430-01-312-7848,5,889.80,04-APR-2013
MI,"CABINETS, LOCKERS, BINS, AND SHELVING",7125-DS-CAB-INSH,3,450.00,04-APR-2013
MI,"CHAIR, OFFICE",7110-DS-CHA-IR02,2,100.00,04-APR-2013
MI,"DENTAL INSTRUMENTS, EQUIPMENT, AND SUPPL",6520-DS-DEN-TAL0,1,159.00,04-APR-2013
MI,"DENTAL INSTRUMENTS, EQUIPMENT, AND SUPPL",6520-DS-DEN-TAL0,1,1863.00,04-APR-2013
MI,"DENTAL INSTRUMENTS, EQUIPMENT, AND SUPPL",6520-DS-DEN-TAL0,1,9195.11,04-APR-2013
MI,"DENTAL INSTRUMENTS, EQUIPMENT, AND SUPPL",6520-DS-DEN-TAL0,1,35514.00,04-APR-2013
MI,"DRAWERS,COLD WEATHER",8415-01-415-5672,30,317.40,04-APR-2013
MI,FILE CABINET,7110-DS-FIL-ECA0,2,300.00,04-APR-2013
MI,"GLOVE INSERTS,COLD WEATHER",8415-01-333-9714,50,59.50,04-APR-2013
MI,"HOSPITAL FURNITURE, EQUIP AND SUPPLIES",6530-DS-HOS-PSUP,1,1689.00,04-APR-2013
MI,HOSPITAL LIGHT,6530-DS-HOS-PLGT,1,1600.00,04-APR-2013
MI,LUGGAGE,8460-DS-LUG-GAGE,1,120.00,04-APR-2013
MI,"MITTEN SHELLS,COLD WEATHER",8415-00-926-1526,25,283.25,04-APR-2013
MI,"SHIRT,COLD WEATHER",8415-01-461-8337,5,302.25,04-APR-2013
MI,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",8465-01-416-4634,7,142.10,04-APR-2013
MI,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",8465-01-416-4634,10,203.00,04-APR-2013
MI,"SPRING,HAMMER      ",1005-01-144-1492,8,8.48,04-APR-2013
MI,THREE POINT COMBAT ASSAULT SYSTEM,8465-01-542-7327,2,48.06,04-APR-2013
MI,THREE POINT COMBAT ASSAULT SYSTEM,8465-01-542-7327,50,1201.50,04-APR-2013
MI,BINOCULAR,1240-00-930-3833,4,1112.20,04-APR-2012
MI,CAMOUFLAGE SCREENING SYSTEM,1080-01-462-0278,6,8322.00,04-APR-2012
MI,"LOAD-CARRYING EQUIPMENT SET,MOLLE,RIFLEMAN",8465-01-491-6605,1,206.08,04-APR-2012
MI,"LOAD-CARRYING EQUIPMENT SET,MOLLE,RIFLEMAN",8465-01-491-6605,6,1236.48,04-APR-2012
MI,RADIO SET,5820-01-266-5964,10,31770.00,04-APR-2012
MI,RADIO SET,5820-01-509-9053,10,31770.00,04-APR-2012
MI,"TROUSERS,COLD WEATHER",8415-01-543-7079,2,145.88,04-APR-2012
MI,"TRUCK,UTILITY",2320-01-346-9317,1,55500.00,04-APR-2012
MI,MINE RESISTANT VEHICLE,2355-01-553-4634,1,658000.00,03-SEP-2013
MI,"TRUCK,CARGO",2320-01-230-0307,1,67139.00,03-SEP-2013
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,03-OCT-2012
MI,"SHOTGUN,12 GAGE,RIOT TYPE",1005-00-921-5483,1,108.00,03-OCT-2012
MI,"ADAPTER RAIL,WEAPON MOUNTED,M5",1005-01-452-6771,24,2309.52,03-NOV-2011
MI,"RAIL COVER,4 RIB   ",1005-01-453-4223,18,6.84,03-NOV-2011
MI,"RAIL COVER,5 RIB   ",1005-01-453-4221,15,9.00,03-NOV-2011
MI,"RAIL COVER,9 RIB   ",1005-01-453-5383,31,22.94,03-NOV-2011
MI,"SPECTACLES SET,BALLISTIC AND LASER PROTECTIVE",8465-01-416-3207,16,460.96,03-NOV-2011
MI,CARABINER          ,4240-01-192-6272,100,996.00,03-MAY-2013
MI,FIELD PACK,8465-01-515-8620,30,6890.10,03-MAY-2013
MI,FIELD PACK,8465-01-515-8620,45,10335.15,03-MAY-2013
MI,"FORCEPS,HEMOSTATIC",6515-01-241-9678,6,127.56,03-MAY-2013
MI,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,03-MAY-2013
MI,"SCISSORS,WIRE CUTTING",6515-01-151-1822,20,861.80,03-MAY-2013
MI,"JACKET,EXTREME COLD WEATHER",8415-01-543-5026,2,203.50,03-MAY-2012
MI,NIGHT VISION SIGHT CREW SERVED WEAPONS,5855-00-629-5327,1,3433.00,03-MAY-2012
MI,"TROUSERS,COLD WEATHER",8415-01-543-7079,10,729.40,03-MAY-2012
MI,"BOOTS,CLIMBERS'",8430-00-495-1390,4,290.64,03-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8584,4,484.56,03-MAR-2013
MI,"BOOTS,EXTREME COLD WEATHER",8430-00-655-5547,3,638.82,03-MAR-2013
MI,"MITTEN SHELLS,COLD WEATHER",8415-00-926-1526,100,1133.00,03-MAR-2013
MI,"TROUSERS,SNOW CAMOUFLAGE",8415-00-935-0575,50,2588.50,03-MAR-2013
MI,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,03-JUN-2013
MI,BATTERY CHARGER,6130-DS-CHA-RGE1,2,0.00,03-JUL-2013
MI,"BELT,INDIVIDUAL EQUIPMENT",8465-01-529-1277,40,1368.00,03-JUL-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8563,14,1695.96,03-JUL-2013
MI,"BOOTS,COMBAT",8430-01-516-1633,40,3872.00,03-JUL-2013
MI,"CHAMBER,AIR BRAKE",2530-01-518-3763,1,112.94,03-JUL-2013
MI,"DRILL SET,TWIST",5133-00-293-0983,2,114.80,03-JUL-2013
MI,FIELD PACK,8465-01-019-9103,20,917.60,03-JUL-2013
MI,FIELD PACK,8465-01-019-9103,50,2294.00,03-JUL-2013
MI,"GENERATOR SET,DIESEL ENGINE",6115-01-234-5966,1,6459.00,03-JUL-2013
MI,INDIVIDUAL EQUIPMENT,8465-DS-IND-EQU0,5,0.00,03-JUL-2013
MI,INDIVIDUAL EQUIPMENT,8465-DS-IND-EQU0,10,0.00,03-JUL-2013
MI,"JACK,SCISSORS,HAND",5120-01-375-0070,8,1823.04,03-JUL-2013
MI,"JACKET,EXTREME COLD WEATHER",8415-01-543-7042,1,144.38,03-JUL-2013
MI,MODULAR SLEEP SYSTEM,8465-01-445-6274,7,1847.65,03-JUL-2013
MI,MODULAR SLEEP SYSTEM,8465-01-445-6274,20,5279.00,03-JUL-2013
MI,MODULAR SLEEP SYSTEM,8465-01-445-6274,25,6598.75,03-JUL-2013
MI,"PAD,KNEE           ",8415-01-515-0367,80,1468.00,03-JUL-2013
MI,"PARKA,EXTREME COLD WEATHER",8415-01-538-6300,5,585.25,03-JUL-2013
MI,"PARTS KIT,BRAKE SHOE",2530-01-555-4999,2,335.92,03-JUL-2013
MI,"PARTS KIT,WINCH",2590-01-567-0270,1,585.21,03-JUL-2013
MI,"PATCH POCKET,MULTI-PURPOSE",8465-01-529-1510,30,519.60,03-JUL-2013
MI,"PATCH POCKET,MULTI-PURPOSE",8465-01-529-1510,50,866.00,03-JUL-2013
MI,"POUCH,MAGAZINE     ",8465-01-465-2092,150,718.50,03-JUL-2013
MI,"PRINTER, LASER",7025-DS-LAS-ERPR,50,0.00,03-JUL-2013
MI,"SAW,CIRCULAR,GASOLINE,PORTABLE",5130-00-134-1207,1,1846.41,03-JUL-2013
MI,SOCKS,8440-01-053-6389,40,93.60,03-JUL-2013
MI,"SPECTACLES SET,BALLISTIC AND LASER PROTECTIVE",8465-01-564-9091,5,1382.50,03-JUL-2013
MI,"STARTER,ENGINE,ELECTRICAL",2920-01-487-3587,1,577.54,03-JUL-2013
MI,"SUSPENDERS,WRBELT,K",8465-01-529-2456,50,412.50,03-JUL-2013
MI,SYSTEM HYDRATION   ,8465-01-491-7450,50,1652.50,03-JUL-2013
MI,"TANK,RADIATOR,OVERFLOW",2930-01-555-4846,1,69.51,03-JUL-2013
MI,"TOOL KIT,GENERAL MECHANIC'S",5180-01-483-0249,2,3486.00,03-JUL-2013
MI,"TROUSERS,COLD WEATHER",8415-01-542-5806,100,1651.00,03-JUL-2013
MI,"TRUCK,UTILITY",2320-01-107-7153,1,47069.00,03-JUL-2013
MI,"WRENCH SET,IMPACT,HAND",5120-00-961-9815,1,11511.41,03-JUL-2013
MI,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,03-JUL-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,03-JUL-2012
MI,"LIGHT,UTILITY,VEHICULAR",6220-01-557-5668,20,1919.40,03-JAN-2013
MI,SPOTLIGHT,6220-00-790-7780,30,16724.10,03-JAN-2013
MI,"SPRING,HELICAL,COMPRESSION",5360-00-992-6655,48,2.88,03-JAN-2013
MI,"SET,CABLE IDENTIFIER",6625-01-534-3467,1,419.35,03-FEB-2013
MI,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,03-FEB-2012
MI,CABLE MARKER KIT   ,5975-00-918-8164,5,119.45,03-DEC-2012
MI,"SIGHT,REFLEX",1240-01-490-7308,40,46822.00,03-DEC-2012
MI,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,03-DEC-2011
MI,"RIFLE,5.56 MILLIMETER",1005-00-073-9421,1,499.00,03-AUG-2012
MI,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,03-AUG-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,03-AUG-2012
MI,"RIVET,BLIND",5320-01-309-4351,4,224.88,03-AUG-2012
MI,"RIVET,SOLID",5320-01-357-8102,3,226.50,03-AUG-2012
MI,"BOOTS,CLIMBERS'",8430-00-135-2694,1,72.66,03-APR-2013
MI,"JACK,HYDRAULIC,HAND",5120-01-336-9675,2,314.52,03-APR-2013
MI,"SHEET,METAL",9515-00-267-1178,12,273.00,03-APR-2013
MI,"SHEET,METAL",9535-00-085-4278,3,448.41,03-APR-2013
MI,"TABLE,DINING",2090-00-351-2323,8,4474.40,03-APR-2013
MI,THREE POINT COMBAT ASSAULT SYSTEM,8465-01-542-7327,500,12015.00,03-APR-2013
MI,"TORCH KIT,SOLDERING",3439-01-067-9299,1,260.36,03-APR-2013
MI,"UNDERSHIRT,COLD WEATHER",8415-01-227-9551,30,280.80,03-APR-2013
MI,"BLOWER,LIGHT WEIGHT",4240-01-442-8415,1,443.00,03-APR-2012
MI,"BRACKET,SMALL ARMS,VEHICULAR",2590-00-264-8828,7,54.81,03-APR-2012
MI,"CARTRIDGE,INFLATOR,FLOTATION GEAR",4220-01-278-5177,5,128.80,03-APR-2012
MI,"CONTAINER,DECONTAMINATING APPARTUS",4230-01-136-8891,5,266.20,03-APR-2012
MI,DECONTAMINATING APPARATUS,4230-01-345-5172,2,322.00,03-APR-2012
MI,"HARNESS,SURVIVAL KI",1660-00-119-1535,4,3076.88,03-APR-2012
MI,"HARNESS,SURVIVAL KI",1660-00-119-1535,5,3846.10,03-APR-2012
MI,"HEADPIECE,GAS      ",4240-00-763-2464,10,981.10,03-APR-2012
MI,"KIT,BRUSHGUARD     ",2510-01-491-6919,1,194.00,03-APR-2012
MI,"LINER,FLYERS' ANTIEXPOSURE COVERALLS",8475-01-204-2639,1,57.60,03-APR-2012
MI,"NECK SEAL,ANTIEXPOSURE COVERALL'S",8475-01-099-4280,15,197.25,03-APR-2012
MI,"PARTS KIT,SPECIALIZED",2590-01-541-4620,2,469.34,03-APR-2012
MI,"PARTS KIT,SURVIVAL ",1660-00-458-3652,10,18264.20,03-APR-2012
MI,"PROPELLER SHAFT,VEHICULAR",2520-01-207-3535,1,151.39,03-APR-2012
MI,"RESPIRATOR,AIR FILTERING",4240-01-237-2354,2,992.00,03-APR-2012
MI,"RESPIRATOR,AIR FILTERING",4240-99-528-3853,20,79598.00,03-APR-2012
MI,"SHIELD,FUEL TANK   ",2590-01-466-3866,1,77.19,03-APR-2012
MI,"TRUCK,UTILITY",2320-01-346-9317,1,55500.00,03-APR-2012
MI,"RIFLE,5.56 MILLIMETER",1005-00-856-6885,1,120.00,02-OCT-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,02-OCT-2012
MI,"VACUUM PUMP UNIT,RECIPROCATING",4310-01-222-0903,1,1260.11,02-OCT-2012
MI,"BAG,CLOTHING",8465-01-559-5404,60,1948.20,02-MAY-2013
MI,"BOOTS,SAFETY,MEN'S",8430-01-439-8411,2,184.58,02-MAY-2013
MI,"BOOTS,SAFETY,MEN'S",8430-01-464-7648,2,182.42,02-MAY-2013
MI,"CLAMP,ARTERY",6515-00-690-3213,1,125.95,02-MAY-2013
MI,"LIGHT,CHEMILUMINESCENT",6260-01-196-0136,10,133.30,02-MAY-2013
MI,"OVERALLS,COLD WEATHER",8415-01-472-6917,5,216.85,02-MAY-2013
MI,"RUFF,COLD WEATHER PARKA",8415-01-315-9769,2,49.26,02-MAY-2013
MI,"ACCESSORY SET,PARACHUTE,SCUBA ADAPTING",1670-00-064-5735,2,197.36,02-MAY-2012
MI,"ALARM SET,PERSONNEL HAZARD",6350-01-318-3215,1,2480.39,02-MAY-2012
MI,"BOX,GRENADE        ",2540-00-996-0714,8,197.92,02-MAY-2012
MI,"BOX,GRENADE        ",2540-00-996-0714,10,247.40,02-MAY-2012
MI,"COVERALLS,WOMEN'S",8410-01-502-1892,1,206.45,02-MAY-2012
MI,FACE SHIELD        ,8465-01-467-0721,35,2031.05,02-MAY-2012
MI,"MOUNT,VIEWER",5855-01-457-2953,10,1570.00,02-MAY-2012
MI,"PARACHUTE,CARGO",1670-00-872-6109,2,1912.00,02-MAY-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,02-MAY-2012
MI,"SHELTER,NONEXPANDABLE",5411-01-092-0892,1,14862.00,02-MAY-2012
MI,"BLADE,HOLE SAW",3455-00-187-2632,4,26.08,02-MAR-2013
MI,"BOOTS,CLIMBERS'",8430-00-495-1397,6,435.96,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-00-823-7056,6,645.96,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8565,10,1211.40,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8565,20,2422.80,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8584,4,484.56,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8604,20,2422.80,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8629,20,2422.80,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8631,10,1211.40,02-MAR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8644,2,242.28,02-MAR-2013
MI,"BOOTS,EXTREME COLD WEATHER",8430-00-655-5554,5,1064.70,02-MAR-2013
MI,"COVERALLS,FLYERS' ANTIEXPOSURE",8475-01-483-8577,20,9412.40,02-MAR-2013
MI,"GLOVE INSERTS,COLD WEATHER",8415-01-333-9714,100,119.00,02-MAR-2013
MI,"OVERALLS,COLD WEATHER",8415-01-472-6917,30,1301.10,02-MAR-2013
MI,"PARKA,SNOW CAMOUFLAGE",8415-00-223-7627,100,5207.00,02-MAR-2013
MI,"PARKA,SNOW CAMOUFLAGE",8415-00-268-7980,4,208.28,02-MAR-2013
MI,PISTOLMAN SET      ,8465-01-532-2310,10,249.30,02-MAR-2013
MI,"POCKET,AMMUNITION MAGAZINE",8465-01-532-2399,12,132.84,02-MAR-2013
MI,"POCKET,AMMUNITION MAGAZINE",8465-01-532-2399,50,553.50,02-MAR-2013
MI,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",8145-01-374-9927,10,9964.50,02-MAR-2013
MI,"SMOCK,GENERAL PURPOSE",8415-00-823-7613,6,105.30,02-MAR-2013
MI,"SMOCK,GENERAL PURPOSE",8415-00-823-7614,6,105.30,02-MAR-2013
MI,THREE POINT COMBAT ASSAULT SYSTEM,8465-01-542-7327,300,7209.00,02-MAR-2013
MI,"TROUSERS,SNOW CAMOUFLAGE",8415-00-935-0573,10,517.70,02-MAR-2013
MI,"TROUSERS,SNOW CAMOUFLAGE",8415-00-935-0575,10,517.70,02-MAR-2013
MI,"SHEET,METAL",9535-01-031-7165,10,17922.10,02-JUN-2013
MI,BAYONET-KNIFE,1095-00-017-9701,10,256.90,02-JUL-2013
MI,"MONITOR, COMPUTER",7025-DS-MON-IT08,5,12150.00,02-JUL-2013
MI,"STRAP CUTTER,RESCUE HOOK",4240-01-570-0319,50,1225.50,02-JUL-2013
MI,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,02-JUL-2013
MI,"HOOD,ENGINE COMPARTMENT",2510-01-555-4757,1,9379.79,02-JUL-2012
MI,"PISTOL,CALIBER .45,AUTOMATIC",1005-00-726-5655,1,58.71,02-JUL-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,02-JUL-2012
MI,"SHOTGUN,12 GAGE,RIOT TYPE",1005-00-921-5483,1,108.00,02-JUL-2012
MI,"CLEANER,SPARK PLUG",4910-01-064-7313,1,48.24,02-JAN-2013
MI,SPOTLIGHT,6220-01-425-9578,10,1678.60,02-JAN-2013
MI,"TRUCK,UTILITY",2320-01-107-7155,1,25000.00,02-FEB-2012
MI,"SPLICE,CONDUCTOR",5940-01-094-1572,250,190.00,02-DEC-2012
MI,"TERMINAL,LUG",5940-01-315-5165,100,212.00,02-DEC-2012
MI,"TRUCK,UTILITY",2320-01-107-7156,1,41253.00,02-DEC-2011
MI,"CABLE ASSEMBLY,POWER,ELECTRICAL",6150-01-222-7943,3,708.75,02-AUG-2013
MI,"CASE,MEDICAL INSTRUMENT AND SUPPLY SET",6545-01-523-3668,1,107.21,02-AUG-2013
MI,"OVERALLS,COLD WEATHER",8415-01-472-6918,5,216.85,02-AUG-2013
MI,"BRUSH,WIRE,ROTARY END",5130-00-293-2410,10,29.90,02-AUG-2012
MI,"CASE,RIFLE         ",1005-01-542-2740,9,0.00,02-AUG-2012
MI,"CUTTER AND FLARING TOOL KIT,TUBE,HAND",5180-00-596-1038,1,155.57,02-AUG-2012
MI,"FACE,HAMMER,INSERTED",5120-01-437-5247,2,11.84,02-AUG-2012
MI,"LIGHT UNIT,PORTABLE",6230-01-369-1602,5,267.75,02-AUG-2012
MI,PIN-RIVET,5320-00-237-8118,12,1.80,02-AUG-2012
MI,PIN-RIVET,5320-01-435-2864,1,6619.11,02-AUG-2012
MI,PLIERS,5120-00-595-9519,2,38.90,02-AUG-2012
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,02-AUG-2012
MI,RIVET              ,5320-01-146-3472,12,9.36,02-AUG-2012
MI,"RIVET,BLIND",5320-00-062-0636,12,7.32,02-AUG-2012
MI,"RIVET,BLIND",5320-00-068-2058,12,36.48,02-AUG-2012
MI,"RIVET,BLIND",5320-00-204-5465,75,948.75,02-AUG-2012
MI,"RIVET,BLIND",5320-00-237-8207,12,142.92,02-AUG-2012
MI,"RIVET,BLIND",5320-00-450-4215,12,452.52,02-AUG-2012
MI,"RIVET,BLIND",5320-00-508-8852,2,107.32,02-AUG-2012
MI,"RIVET,BLIND",5320-00-536-9624,11,657.69,02-AUG-2012
MI,"RIVET,BLIND",5320-00-839-1292,40,3434.00,02-AUG-2012
MI,"RIVET,BLIND",5320-00-957-1425,1,44.46,02-AUG-2012
MI,"RIVET,BLIND",5320-01-146-5856,12,11.04,02-AUG-2012
MI,"RIVET,BLIND",5320-01-191-0542,11,384.12,02-AUG-2012
MI,"RIVET,BLIND",5320-01-204-6926,12,85.32,02-AUG-2012
MI,"RIVET,BLIND",5320-01-279-3371,2,64.12,02-AUG-2012
MI,"RIVET,BLIND",5320-01-279-3375,3,74.73,02-AUG-2012
MI,"RIVET,BLIND",5320-01-280-9412,3,109.08,02-AUG-2012
MI,"RIVET,BLIND",5320-01-308-8223,1,32.96,02-AUG-2012
MI,"RIVET,BLIND",5320-01-310-2379,6,286.14,02-AUG-2012
MI,"RIVET,BLIND",5320-01-310-3998,12,276.48,02-AUG-2012
MI,"RIVET,INDICATOR,ATT",5320-01-220-2971,12,18.24,02-AUG-2012
MI,"RIVET,SOLID",5320-00-483-2427,5,82.00,02-AUG-2012
MI,"RIVET,SOLID",5320-00-842-1753,12,1.08,02-AUG-2012
MI,"RIVET,SOLID",5320-01-182-4086,4,0.56,02-AUG-2012
MI,"RIVET,SOLID",5320-01-182-4086,12,1.68,02-AUG-2012
MI,"RIVET,SOLID",5320-01-389-0045,3,116.82,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-00-863-4943,2,23.34,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-01-367-3456,2,22.24,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-01-367-3484,2,27.30,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-01-367-3535,2,27.56,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-01-367-3538,2,27.56,02-AUG-2012
MI,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",5120-01-437-3679,2,12.14,02-AUG-2012
MI,"SHOTGUN,12 GAGE,RIOT TYPE",1005-00-921-5483,1,108.00,02-AUG-2012
MI,"TOOL KIT,TRANSMISSION",5180-01-357-9692,2,1578.00,02-AUG-2012
MI,"BOOTS,COLD WEATHER",8430-01-527-8603,5,605.70,02-APR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8604,3,363.42,02-APR-2013
MI,"BOOTS,COLD WEATHER",8430-01-527-8645,5,605.70,02-APR-2013
MI,"FACESHIELD,PROTECTIVE",4240-01-430-1983,6,248.34,02-APR-2013
MI,"JACK,HYDRAULIC,HAND",5120-01-336-9675,3,471.78,02-APR-2013
MI,"MITTEN SHELLS,COLD WEATHER",8415-00-926-1526,20,226.60,02-APR-2013
MI,"POUCH,ADMIN MOLLE  ",8465-01-538-2040,40,391.60,02-APR-2013
MI,"RIFLE,7.62 MILLIMETER",1005-00-589-1271,1,138.00,02-APR-2013
MI,"SPILL CLEAN-UP KIT,HAZARDOUS MATERIAL",4235-01-420-0895,5,663.50,02-APR-2013
MI,"TOWBAR,MOTOR VEHICLE",2540-00-208-1952,1,1327.00,02-APR-2013
MI,TRAILER,2330-DS-TRA-ILE1,1,3500.00,02-APR-2013
MI,"TRAY,ASSEMBLY      ",8145-01-518-4826,2,246.78,02-APR-2013
MI,"VALVE,FLUSH",4510-01-244-5327,3,202.35,02-APR-2013
